segment,date,direction,time,link,speed
I-605,20160616,N,7-9AM,769513,26.89084507
I-605,20170530,N,7-9AM,769513,25.6369637
I-605,20170602,N,7-9AM,769513,24.38297872
I-605,20170612,N,7-9AM,769513,28.30612245
I-605,20170614,N,7-9AM,769513,24.18181818
I-605,20170616,N,7-9AM,769513,31.36654804
I-605,20160530,N,7-9AM,773712,67.66431095
I-605,20160602,N,7-9AM,773712,63.39430894
I-605,20160616,N,7-9AM,773712,63.92957746
I-605,20170530,N,7-9AM,773712,64.67986799
I-605,20170602,N,7-9AM,773712,64.44326241
I-605,20170612,N,7-9AM,773712,63.37414966
I-605,20170614,N,7-9AM,773712,62.74074074
I-605,20170616,N,7-9AM,773712,64.30604982
I-605,20160530,N,7-9AM,773723,68.13074205
I-605,20160602,N,7-9AM,773723,66.8902439
I-605,20160616,N,7-9AM,773723,67.20070423
I-605,20170530,N,7-9AM,773723,67.08910891
I-605,20170602,N,7-9AM,773723,66.79078014
I-605,20170612,N,7-9AM,773723,64.55102041
I-605,20170614,N,7-9AM,773723,63.1043771
I-605,20170616,N,7-9AM,773723,66.48398577
I-605,20160530,N,7-9AM,773736,68.48409894
I-605,20160602,N,7-9AM,773736,64.04878049
I-605,20160616,N,7-9AM,773736,64.33098592
I-605,20170530,N,7-9AM,773736,62.71287129
I-605,20170602,N,7-9AM,773736,65.31914894
I-605,20170612,N,7-9AM,773736,62.58163265
I-605,20170614,N,7-9AM,773736,55.31649832
I-605,20170616,N,7-9AM,773736,65.70106762
I-605,20160530,N,7-9AM,773743,0
I-605,20160602,N,7-9AM,773743,0
I-605,20160616,N,7-9AM,773743,0
I-605,20170530,N,7-9AM,773743,0
I-605,20170602,N,7-9AM,773743,60.81205674
I-605,20170612,N,7-9AM,773743,58.68367347
I-605,20170614,N,7-9AM,773743,25.72053872
I-605,20170616,N,7-9AM,773743,62.37010676
I-605,20160530,N,7-9AM,773749,0
I-605,20160602,N,7-9AM,773749,0
I-605,20160616,N,7-9AM,773749,0
I-605,20170530,N,7-9AM,773749,0
I-605,20170602,N,7-9AM,773749,60.72695035
I-605,20170612,N,7-9AM,773749,56.60204082
I-605,20170614,N,7-9AM,773749,27.34006734
I-605,20170616,N,7-9AM,773749,64.29893238
I-605,20160530,N,7-9AM,773774,67.77385159
I-605,20160602,N,7-9AM,773774,0
I-605,20160616,N,7-9AM,773774,0
I-605,20170530,N,7-9AM,773774,70
I-605,20170602,N,7-9AM,773774,70
I-605,20170612,N,7-9AM,773774,70
I-605,20170614,N,7-9AM,773774,70
I-605,20170616,N,7-9AM,773774,70
I-605,20160530,N,7-9AM,773785,0
I-605,20160602,N,7-9AM,773785,0
I-605,20160616,N,7-9AM,773785,0
I-605,20160531,N,7-9AM,773795,55.68439716
I-605,20160601,N,7-9AM,773795,62.21328671
I-605,20160603,N,7-9AM,773795,62.49469965
I-605,20160613,N,7-9AM,773795,62.26136364
I-605,20160615,N,7-9AM,773795,62.52836879
I-605,20160617,N,7-9AM,773795,62.51748252
I-605,20170529,N,7-9AM,773795,66.36577181
I-605,20170531,N,7-9AM,773795,58.45714286
